Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
fe7a50fd18d12a1bfefe69495e11466b80f22a8e;Killiney Kopitiam - Siglap;1.3129363;103.9256203;;1.31301875;103.9257553;;1.31268895;103.9255753;;;;https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png;True;;2400;3200;<a href="https://maps.google.com/maps/contrib/100663620834605789927/photos">Mark Wong</a>;CoQBdwAAAAYqJmgZ9LGGqCZYvbD4v3B2vNG9BJL-tzbz59GbMGgjqD_W-Zh4pNKE1kzpS7HqEzQqlPuC-Xd2K8Gv4OvCfEk92VsLbSAyyH84BJIlP9h8z9D8mM1OjJzUkOEtEppvWa8VsA5yAfWU5ds96WBVJQpP1sjL_43aB9fINKc_pBhWEhBgBnShs87o0QEl7cjyT94cGhTQMHdkVwwXnBPA6KjpCO8GrNo3eA;;ChIJuTnws6Qi2jERNWn_dXiicwA;3,6;ClRQAAAAU53Rq3l72H4M9tsZzEiiQ7FOtMYWkwrw7ySh5dZ0uOQArA4mF7Z0xUBOIDSPtyz7kdjHrVYVQIyvg1nxPcHSHZs2p8P3SyfsAisBEOMBx5gSEGfTY2Azr2g1OUUH4vUDjUYaFDuYwQTzD2ZiQmxRJvwDC6ip4kGr;GOOGLE;cafe;food;store;point_of_interest;establishment;11 Upper East Coast Road;www.killiney-kopitiam.com/;
