Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
b2d4f2dd1784caaf8dabee2e6f1b2f0290b8a85f;Cakes n Cravings Bakeshop;1.3111296;103.9010613;;1.31121105;103.90118925;;1.31110245;103.90101865;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;True;;768;2048;<a href="https://maps.google.com/maps/contrib/101562715229251615165/photos">Cakes n Cravings Bakeshop</a>;CoQBcwAAAHdVD1ejO5npSD0YLZzYzJ0ncJ5HkzOd-ChGyZHw8I6VYlb1S-v7rgplsvaZMXxdXOBJorq5xI3YVX9Ar7uE5ziq7pf-CsZutrVbvogoPVynfIdCnF4SbURiIaE5eSJJHkPfiX5Twf1mJm511utXvQuan4YntJPiTuc8S5WMBmhkEhDH2DJC8d5GXgflk9lhkZprGhRE0vxXoeLpgF5og0qN-Ni11x4RhQ;;ChIJ-yrNOBIY2jERNBkxg1wkzY8;0;CmRSAAAAPaSpgo2CS1vjJa2Aj7HHqSVZ87edEnZMatonvGiTPLe3JaBeW_Ep_03E3JiCaeAwJLvVCwZzWa2ZJTgPHVNkROVj6MGCmLZAwXw4pca7TAoBUCHUSJBKgZGGUNSEZ2cmEhCSYpXYSrJw1D0s2yx88Z_WGhSzuPnKz0bmopWiuUrSBLgMImRYzQ;GOOGLE;bakery;food;store;point_of_interest;establishment;262 Joo Chiat Road;www.cakesncravings.com/;
