Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
3c8cb9619bf9988122d78cbcb4192bc03b5a13a7;Goh Boon Tow;1.315808;103.943421;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJQ7Z04sUi2jER92LXkLYWnzc;0;CmRRAAAAXE1553T49cmb_42HC7THlBOQ8EgQ2axd-wbtvttqGHAl38PPKH74tidt3z2sZ-t1--1bK_-xSYCit0sKia0wHA_PuZBQ9U63FXiGRTVScI6X26_vPP67y2LFVUZjAEHoEhB2BnWRWhLFHxBzNTUM9f9hGhTLHCkepJXRUpnqFMeA7VSlmHj6dA;GOOGLE;restaurant;food;point_of_interest;establishment;507 Upper East Coast Rd;;
