Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
2d4ffb3e044aea73ebca2817de1f30c6ffbb4c95;Les Amis;1.3065942;103.8313735;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;736;737;<a href="https://maps.google.com/maps/contrib/106386994047039457683/photos">Les Amis</a>;CoQBdwAAABragBtbQ0BTEdSVYKI5tkHowjbAOh7wXoinAP1LZhupO0Iz1m8Uxh3gbCJ6n4Qh31ur3YUIPK4incspOgIcuqLGr4vtpr1vzqC2XXpOrjhIbBQSJ7Te0SgMMWzJIixTSRexyPFaqSYi9-pBAlEpzMgTHg-7BhXMEKl7M7r1kSTCEhAYtRd399cQcFwzDXvWJFslGhTY2ozH4S9cdpg7mJ0JWS8JCENdng;;ChIJR5yDbY0Z2jER6GcsxL56OLk;4,2;CmRSAAAAeuDmH1d8G5vDE-aDLwH0pCnfjRYbcO2Pc9fPFSL6YOBdHS0Tjz6ZmajIRGyFKxBgirxncMkkrz_9ZkQASXGIFlecwHvRq2UnMQKZH3mOETyRzczQI5Q7WAsOPkfhOvJWEhBvtXlSkmQbFmY8PsCVi4fVGhSCEMmlMYn7Ks16Xwk6_PThMcH1lw;GOOGLE;restaurant;food;point_of_interest;establishment;1 Scotts Road, #01-16 Shaw Centre;www.lesamis.com.sg/;
