Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
4d2b1b160c3867e262f4b73729a5ce1e6815d3b8;Cupcakes With Love;1.3120818;103.90035;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;425;425;<a href="https://maps.google.com/maps/contrib/116580805270496283649/photos">Cupcakes With Love</a>;CoQBcwAAAGKJL9N6G8LNrfZpaLt3MHX192IcFVhFPCEilfdCY059JNMTHHRtNxyc4a_95sfeFZ9fuj19s3o36zBPIbi5Wb67hXyk3IgssLR0wVwGD8Ut9GSHh3yViVe_80zi62qTvKSOb5AlvdhYeatpscsQeV3Vlo8_YoUrpfa742em0wzlEhCEk6wEQKS2IsbByRRNJVuyGhSXs423w2JQtO24vv4dA-pmMJxMVg;;ChIJiXFJ8WsY2jER5aRUXq4NgSI;0;CmRRAAAAJ_CpK_KJcrvMATNevK50-mwLOcxbcTTFaFzHqL7ceElV5So6oZPBvdc8Sy92hPdDGr1Nvx-vmwxUzrXl6QHr1WYWI7Mm8EC_HsvvtKwiHLBdDlHBg6OEQZzJ-agh0sCxEhBsCsbF4xcW7AZB3LOA31eZGhS98yHcEUrtU2fn2Z0jYSWroN0M6w;GOOGLE;bakery;food;store;point_of_interest;establishment;216 Joo Chiat Road, #01-12, Soho Life;www.cupcakes.com.sg/;
