Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
2b3452257d2749ea38640dc5b9ea13ada3ab9549;Eurasian Association;1.3099962;103.8994687;;1.31015445;103.8996973;;1.30994345;103.8993925;;;;https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png;True;;1536;1540;<a href="https://maps.google.com/maps/contrib/110860283742259913828/photos">Eurasian Association</a>;CoQBdwAAAORMadB4odAySUNymVCxGdul8krmwGdMsfeIRg9-yqhv9eoh9gN59BY5QmN_z8csZ-06XnzL8C9OG60pKIHp4G8BC_AVv-36I534gStzOqLjztwwE3nmZddkvWSPpVwwlkEgLjqhTvsJXsItFZEi7IAyxV-r9ChBSYDheCePJ-icEhAdXWkRt1F13-ZPoIUHsEEzGhQ2K2UhXmCmKAYFqd5jXeKJ5j6zTw;;ChIJCxTorhMY2jERNG9vFuhEdQE;4,3;CmRRAAAAq-xs2s3Jv-hWtibahzzq97t24xNy0BM402nPhoxNRksSUuatb-WJgBU1eNy5PjN9Q-p5gAIxKI2_7_vJPlj31Ao0DW7lmLSx9igdX0KttxRjAZzNM1EMmBEpYVIuI3m2EhAtEsK1AIMCcMHVH8ENVW3WGhRiMifGhzjYiVYN10GRUJOaKc0bzA;GOOGLE;restaurant;food;point_of_interest;establishment;139 Ceylon Road, Singapore;www.eurasians.org.sg/;
