Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
af0b5f1f55f30e305b6e9f8499766affb8596a8e;Han's;1.307249;103.833358;;;https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png;ChIJjSLAppIZ2jERmU3FmdoB-D4;0;CmRRAAAAtLB70SKpb7P1NP-v9YrjJh1yPMbonisi5xyYWGzGlhWjoV2y_8Son6LCfpMyVjWzfptzNi9fBRMd5Z97LhDR-yCBI7Fw8c9C7T6QgwoppYDCg6P6fXTbCn4z9VEOPrVdEhBDduDmsDPwKU8-BJ3MTykaGhTvAmijQPBvXd9yFy8qUhtPmBmMPg;GOOGLE;cafe;food;point_of_interest;establishment;Far East Organization, Singapore;;
