Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
7e68c0e1c3caa52a8fe6cf796f74f90214fa31ba;Wing Huat Mini Mart;1.3105724;103.8666072;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;ChIJS5m6IssZ2jERb7RjYcYTdno;0;CmRRAAAAD3ebr1ApIVPlfcMJGDmmDArtOFXcd80URse5kD0Nn4wZtsDYsvi2Flap4we2hOMCQNxgclCSO4RipTDS6MOqBsmQngsTcGk2UgOOIkPGSOAn_kYrIvu0gxVzPmMNlcu9EhBkefZxm2YYt_jBrn9yHCmWGhR4U7qcs0tcYyfJabNtEf7y0BNnqg;GOOGLE;grocery_or_supermarket;food;store;point_of_interest;establishment;85 Kallang Ave, Singapore;;
