Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
541a457a0e8eb512f9edcea34d1669c273b6070e;Sidewalk Tavern;1.3124484;103.9248959;;1.31246185;103.9250262;;1.31240805;103.924505;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;True;;3024;4032;<a href="https://maps.google.com/maps/contrib/111089806093993141531/photos">Cho Soung duck</a>;CoQBdwAAALv4qE1piYcRAxjQvuKurd7MG-KQXE2eUNRJI1P1Zsbso8w2Q1Ihm1gKxceZsATvWBkQXN9yi7QUx8OsAazaKC6nWRXnJdChKw0Z2_yw74kjRk2lyCKZkG2hSlXtRachXWTIJsh1cfaOGm3Zt9zsa8UM_Onb6B7wRbWVEYjINp9jEhBSSL6OFCId-u74vpRrHpFBGhSbaVPU22JjgRUHqdv0FsSKk4XcZg;;ChIJXTpjpKQi2jEREmVOBuOgucU;3,4;CmRSAAAATaJjVJ4tJBNvv3kJi_pKFomF3jS0uxOPH_51dc0An4iepRcNzoxt_T_pFGTzxxybfyXTqI4qjMhi-IbrXPEB8b7NS8ZXzoS0lAVB5a3N_hjdQQ7HpJC-dYIGLQ99gbsvEhDFMM2YLiYIztsZQuVDDA38GhR5BakpMbgiosFozn5OBm2ClEXRhA;GOOGLE;restaurant;bar;food;point_of_interest;establishment;924 East Coast Road;www.sidewalktavern.com.sg/;
