Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
566585dfa208618531306a674892f5d29035a486;Victoria Street Market;1.3116272;103.8672275;;1.3121462;103.86738005;;1.3114542;103.86717665;;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;ChIJB2ydRcsZ2jERJZDp9IRCBpU;0;CmRSAAAA5MQO9CnBm2Vm_ZPcQJFG6vn61NdvjcTfY_woJCti0tXSonUFo3xnMTk63mLhWgL-cdK98Wva8Ioj2mTAYl8Q4RO8WlID3JrC4Xm3H-iRJjMIkNfcBpW3NvmM5M2MKUYoEhBxq1tr0WFHI9NbfX5JHsLwGhToFl9Tj-BfGI2GzD7NIxsQ5rib8g;GOOGLE;grocery_or_supermarket;food;store;point_of_interest;establishment;101 Kallang Avenue, Singapore;victoriawholesalecentre.com/;
