Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
e2dbfc056b025c59feabb38ab63044601b6150fd;Huggs Coffee Pte. Ltd.;1.309595;103.9333005;;1.31132315;103.93355745;;1.30901895;103.93252965;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJm1XuXr4i2jERZiTvgCGsMXM;0;CmRRAAAA0vAkLOYogCgoVvBPqlrPgyxYfh_Z-1ew0VCzlQnGS2Hdb5b0_wLm5RGBtFDdM4B5Z0I2FwDX50LCEe6KC6HbAI5_ng-EoBrwOBwT_VUvhzciZHvXI-yWFdhGPZ-uOlb4EhBg3hcx8exFWhC2yiYzo6NXGhTxWlBz3yKzjpfKMeolENCOiFAgwA;GOOGLE;restaurant;food;point_of_interest;establishment;Marine Parade Road, Singapore;;
