Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
430bba0c1f997f7a9068d0c8c3a8ca0a061ac9ce;Gopal Restaurant;1.3148228;103.8574934;;1.31490255;103.85781125;;1.31458355;103.85738745;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJQVZ1ns8Z2jERbgSK9QDHqDw;0;CmRRAAAAOH7A96wtdg3-ttKYVo0DRuOr1_NVC-W0SrfMrOAbah-Sy7oCciKKbeBza-Y5B7O_JSnj8D_KK1EOCMi3CCPh7rzWyluyzDEMJ8xFsoppv2xpl3CPpqDoBWmsL3N3j7pnEhDez7s7Lx-Jvtvq0PVgwTqxGhTcYllvpYKRX0n73tzhNH6gqAGH3w;GOOGLE;restaurant;food;point_of_interest;establishment;517 Serangoon Road, Singapore;;
