Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
c35ca1cbcf8142419652ea7461044afe42e80970;Delifrance;1.311621;103.8948245;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ____LxQY2jERRN32rgw1X9s;0;CmRSAAAAeAHbkCvPWRQMShU-5AAe95CW0Z9PRp8orSib0qP_a6_L4yqZWn3c2Eh4p4B-eJbqaTEtO6fwdCXVEA_Y0_yTfeR5atUAmJvfBdh_TrjURihYc29hGBgtd_8zC8AAx_3VEhARPBrj3T1YXG-heMdcjD4DGhSkyGgLWWr11-VrqDOXNdDdxMNhLA;GOOGLE;restaurant;food;point_of_interest;establishment;189 Tanjong Katong Road;;
