Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
ba46aeda9d478f73845549cf6a3a3ad718a028f6;Vienna International Seafood and Teppanyaki Buffet Restaurant;1.3176197;103.8439396;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;1600;1600;<a href="https://maps.google.com/maps/contrib/101428774371804168667/photos">Phua Sze Hong</a>;CoQBdwAAADXOsZoEsZC5mcr0bami-5MpzQ6YTbCOpus0IeuDuJWmCdmotQsd9Oa4HVKMuQtK-EHg36Z197L4QjaMO-zfuUA84z53ZuGacvkAk4MPqwaU52OcZ_PhzWvv9X4FQ0ncgIyQykvFnh7kXIc8IHTABuxouMbMpmfEqn5-oAowz5ESEhA2tFw0ltkXoGmDvTDiveS4GhRQ36O4c4wYvOxZTPgDw2wGezAm9w;;ChIJswRqCegZ2jERa-1Shtrq-X0;3,9;CmRRAAAARjnwIWdoa1GslM6dvJR45KncSzY5SuyJXCifai4KAf_Si3nifWtuHYyHmyjhL2Qbps-PLz3eFagAK2NxYaA-H80uHoBJimsCvSbuKngU7VvtEwY18jwnf421Hf6aaAA7EhASulxD96xEo3WUjCEIx-lBGhS3Io9ORAMYHiJQopY8TyYmShknQA;GOOGLE;restaurant;food;point_of_interest;establishment;101 Thomson Rd, B1-01, United Square;;
