Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
ddb5e32411974886572b791decc56b294dfecc23;Rong Seafood Restaurant (Joo Chiat);1.3127775;103.8999088;;1.31287215;103.9000393;;1.31274595;103.8998653;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJSYFdqmIX2jEREkgeM-pR9p0;0;CmRSAAAAaKVHw-r44hPSrq4w6mawQ8WIoiaPez7O-W605WJMWADh5yi3rM-RN91Jg4h4kjL4R4qDQOv30ow3pTD6WW7WUNZmmm3jErdnjEA6ufrsbJqh5_qaZcED2WvChb8vgL71EhARUtxVgAi9-yISyAP4trOxGhQiTxZSy6vF4d-Tj3gg05lZ_QtAnA;GOOGLE;restaurant;food;point_of_interest;establishment;153 Joo Chiat Road, Singapore;rongseafood.com.sg/;
