Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
b3c7da53ac0c9d7892f970146f5f862fcf7f1370;Cold Storage;1.3127845;103.92363;;1.31281415;103.92376385;;1.31269555;103.92322845;;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;True;;4032;3024;<a href="https://maps.google.com/maps/contrib/103366834304414450735/photos">Chan Hsien Hung</a>;CoQBdwAAAAQWBq0sgmxtaEEtWq0M_NBlZ4d1JbWRL1RdBaYUabALfBijVQD39HyJpIrZIBlJNnUbTl1rP5DAIljVi7RzauIjJBU1bpEXeKZ_jxjbYxR94OB_NhImKoh0EZRCgFjMac-u-gBLnfsnWkKyhCN5DeknkmFOsCBXYUZdhcp14NLREhCV7r4_C0vYNrKzSWq2d5l1GhT5g6h9OzvjP2ljoAPkawURjMuW9Q;;ChIJPZ5eUkEEBBARzW5_KYr-Mik;3,9;CmRRAAAA6Y8abNTrySy7NwvnkdH6M9RvIrUsnhy2iFAXxwNAQljlJpo9mnSediR5MlNKWjfHD_TdBaZHFW5LhHZyRjRxxyAUAcv99auEfKzk75XhBCHfCcNNkKEfCCaQnMVs59nGEhDT0KQK_GCK28dOr2RBVOilGhQdjFOmaMRRr5QNv8mfxYFHATHWFA;GOOGLE;grocery_or_supermarket;food;store;point_of_interest;establishment;2 First Street, #01-05/06/12/13/14/15/16, Siglap V;;
