Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
171b9beaf3bd300db036aeeaab0444a4767388ac;Cake My Day;1.3008665;103.8254655;;1.30090885;103.82550485;;1.30081665;103.82541905;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJr1Z64ogZ2jERLaQfA-Wd8vA;0;CmRSAAAABmW53Y6kbeISqog4MFJhH8G_I5AI0iYDgKrc4p12qIZXTbTJZCXVnDusvTm8DJQeDjSKBNhjL39DECwqDNidVx6C8UKhRO_VXeD9jms2xS7xoFHP18eYYF6ybPL6J68eEhAyeC-VdR708JG_APz_0Pl8GhTROY-YJN_HWf_XeMzw6QipYVlbWQ;GOOGLE;bakery;food;store;point_of_interest;establishment;61A Jalan Arnap;;
