Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
6b4e9e62de8be12cfb227172649f9c4df338f4cb;Goh Seng Kee;1.320549;103.9355549;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ-TAXb7Yi2jERZGyvVgy2s7E;0;CmRSAAAAlK6dkGSV_RzkUDCiZsaZppo5rEnSeQfC25YjsX2aXutisDJkZroCdutBMHOkr3bYTAp02al6NApmvLeBmZWN30osMQ159loI_EfXgdvuaeng4Ays9-Dzm4bLgSte0L1eEhBDKkllu2TIu5FltWZqELZ2GhSBLnym1DpwBEBe-j7QgpHwaFvIGg;GOOGLE;restaurant;food;point_of_interest;establishment;16 Bedok South Rd;;
