Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
4c5c27679d3d19eb89fafc68f4942dc39db690ef;Quan An Vietnam;1.3110345;103.9012911;;1.3110726;103.90134395;;1.3109978;103.90124015;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;True;;3264;1836;<a href="https://maps.google.com/maps/contrib/114255318622845821105/photos">michael teh</a>;CoQBdwAAAF8OITmk6cqq7fM1ix6ceYOxePl_DBWWvl-ZUP-LIqwCzWE4AFQMlZDcRk2RuWaLAufoFXTOOPZpR8hrt01q49tzPBLTRS0-vpPHnXo7sbjYGvoiNYrxwpC1fxDol8jxohQ-KH6JZAQSExMl9YPmL3yIqtnUfWKAzjnIkRgasqJyEhDi0M5mZStr-gpIGzk3wYxMGhQ7fXsHvp_tb2FGYwzgctmyM9_9uw;;ChIJdep8FRIY2jER3jm-UmpozEM;4,4;CmRRAAAAaEdBPlELeHP9vUJHXRizz-SuQ5u49GyPI2dBIB4xWiJZOKFldcsxH0oyMlVeilCkDLlmIfiL8sYUjAS7CtWcDV35vTvTdHcVFC-t2HfttJeuhaCh58a6lLf4HCebT4u9EhAvZbnpz6Ar3Ww7dt04YVezGhS_06k6cwtuKeGbpFGGn1ettHrB0Q;GOOGLE;restaurant;food;point_of_interest;establishment;233 Joo Chiat Road, Singapore;;
