Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
ea0fa319938599afed0a6d4e55f9e487de733eed;June Eating House;1.3121024;103.9250982;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJccGfp6Qi2jERbUOxpp1gexI;0;CmRRAAAAA-QkJPY9W4r83VKd_qy2pslLRR_ka0az9j3K-kzglj-Ay9HyvBgswWfu_OdhJaT2PO57rkCpJZdoQhz6GuH327IWzJPS6Dg3Tj655jFP6fvFVNxfsqODUGUQnbfxWKN4EhCAYk2B-lqgBnDneDLDzJ8wGhQdACA2Ge2AbdQlM2cJPBK6vFRtdA;GOOGLE;restaurant;food;point_of_interest;establishment;936 E Coast Rd;;
