Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
bb79d899b0b75014e86c4ca64cc815f112bf4a90;Sandeli;1.3203277;103.9359547;;1.32053995;103.9361632;;1.31969095;103.9358852;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ9RwnQLYi2jER0w0PUa4S-yw;0;CmRRAAAAeSS_ZyfSRLohBaRhjCt5RtoHxEhFW6N7nOyCgrsQ6P9vYwFWUJXI5iMLIjno1NE2jtjwTjwI7z3G3Whyk809zJJ9Q-7RZN_pNd_PKrFL4fL6V7WW1CE1QN1KFKyDbXFAEhB8S1i5ka_2-vehYU0nWXFQGhRg_nH1uuK4Sdgb3dKqVKQ7jkX3cQ;GOOGLE;bakery;food;store;point_of_interest;establishment;17 Bedok South Road, Singapore;;
