Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
47e4fdbadfdf8826ce610f8654282d3366490c21;Riverwalk Tandoor (Farrer Park Branch);1.3123536;103.8551735;;1.31238105;103.8552078;;1.31227125;103.8550706;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;4608;2592;<a href="https://maps.google.com/maps/contrib/112917605366580398300/photos">Happy Me</a>;CoQBdwAAABiwmIsF0d1uII-0aW-qi-rwNDy12sF2KpbaO7MBkOsDg0pko-ukIKr-NGG-Ecs06V0Zq_0iaZYVju2iX9A6lP2Jpb182XqZNUXcYFjN8ZgJ-Wecyzig-ohimaJsrJ-KlgfS1Iq4G2M66cCojJHojH4aHBKDVkYv77wq8MafTOjVEhBZgRyNDlmsajb0_EmcruPPGhSrmKJ1e-TQpcZUaC7yVPPFgG7gxg;;ChIJoRVS4MUZ2jERuewtKepWRzA;3,1;CmRRAAAABG5x9CFM18Aqr9M6N6QcXexsMRYUWSmi6ODwCVVdeyuZSvpIWal8AuiPzW8j7aDF2GGan9iu6tixLO8LS9b8tRduuKYe0UgKEDPiNkDjbbvtz4riRMib1Klu7KYP4r5EEhDQtuCa_EYEj_Xv-_E20vHFGhRgW7HShg8c35sm_lPspxAu8aRO_A;GOOGLE;restaurant;food;point_of_interest;establishment;677 Rangoon Road, Singapore;www.riverwalktandoor.com.sg/;
