Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
27cac98a8e3b893838064e7150f4769632b75c31;Enak Malay Food;1.320549;103.9355549;;1.32091565;103.93591925;;1.31944905;103.93543345;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ-TAXb7Yi2jERaxJ2xKVc66I;0;CmRSAAAAxE-asldUqiHjCIZmRcXfEeMIabKJyP0EXmTK-YCHw8nTzj8PS0QNl2EIDzxRaCL-Dt8rSdWAMlMWIdl5zC7fibtIjC1tT05N471nIo8vJQd1pNcx5y5yxwZQ-_Y_rgaTEhAGE-2Ue9l_VxOUgGsrQhQTGhQXh5l2TJxKMkDajDln_AwyOEEjHw;GOOGLE;restaurant;food;point_of_interest;establishment;16 Bedok South Road;;
