Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
2b824e0a3b48183d549d6dafaf88a550cc28aa39;Ching San Eating House;1.315808;103.943421;;1.3158983;103.9435644;;1.3155371;103.9433732;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJQ7Z04sUi2jERBas4vrHsa7E;0;CmRSAAAAlPKfV6gx15Oficy4nSnUD8rkDgS05IkuWmF4r6pBgWJLiKMj6sxzvSw4pufRncZ8gBaPfolusfFV_9eyRmBvAm1_Tmps_VMR-rswVUhCYE90xkRG9I0qHPmG28U7Py2LEhB3nmE0OAVoHHaMiVSoRDyiGhQ9haZzrRkXPXUHnK4RaGFrFLJ8uA;GOOGLE;restaurant;food;point_of_interest;establishment;507 Upper East Coast Road;;
