Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
3e60e0c1e13bd7cfa40fa889a0a0408b6bf7bad5;Polar Puffs & Cakes;1.3147188;103.8946275;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ2RapAxcY2jERQPUCSR4_Lf8;0;CmRSAAAAAhKBSiabg-ptD_e-fguO1_L-ih5tfcoE7sAuEl4eFjmOL4bhRJul4lGqqOg3siBo2T_cOCtpGGoQD5SnRJCDa6DDHJoyHbA_wse3qsGtM1f6fJr2P_DVFJ0Ek7yCfLrFEhB0ukZG99cfM2D5iBe7V0fGGhSOJBCECDNXqn090HFaLP9u82JpFQ;GOOGLE;bakery;food;store;point_of_interest;establishment;11 Tanjong Katong Road, B1-29 OneKM;;
