Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
8624bd84a4cb8dee32327ae1e840b16d1ebd5088;Arnold's Fried Chicken;1.31484;103.89346;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;True;;1200;1600;<a href="https://maps.google.com/maps/contrib/100529075178081143401/photos">Micah Lim 林益才 Real Estate</a>;CoQBdwAAAFRwkf7FA0dFuf35_yqVVv7TAbEsAo2OwE49JomyZ2-Nfg4xeabF6Zg1h9FwGTO2RDgywf09T6qT4-l90zT9mudX2ZWlypzr5KmjPlSWW_VuktQme1Qd1rSPZHcBmR5kJy03JK2C9jVx-jzn2kPN72IGxLSYBEabZy707ngaFY0LEhB2NslgSsE4po_0dVCDjBdOGhRnT5q20zpDjo3H4UZOGA2dd6IDsw;;ChIJv2fgrRcY2jERCEzsGgrWp0E;4,3;CmRRAAAA_djFQaxtpQ8-EqtO10pfe0n75KZUhRRjVdV55GNFa1t8RlVX9A_RWWjSdNntFjvJkyyMqPMcM9W1U9vtR6jKX-ctZe7MznWkZXYV6O72wTLH9JZzvZYubPvMnFpx64sXEhB6GYYwqVbkqGBryJxXg60vGhTQuAobuxbSxri1QYybUI1b1oZiZQ;GOOGLE;restaurant;food;point_of_interest;establishment;810 Geylang Rd, #02-99 City Plaza;;
