Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
7d8509138c7010ba743cfa850642164cffa6da1d;Next Door Cafe;1.3119814;103.9222902;;1.3120797;103.92234285;;1.3116865;103.92213225;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;581;1032;<a href="https://maps.google.com/maps/contrib/103405389041016867704/photos">Svetlana Vrzic Petronijevic</a>;CoQBdwAAAACfZHuD3CkihNH-66--W28yfmka1YUXNePmtgAbnPr78_Pzzb4OR7P-E1HgcSLbnmafZXCcoL5H-K1OG0uHdLPKr0Q4MkU5rmgakrBMKoWrzhDFAO3aNb4mffBkDnt4MOg8eW0N9AIXB2BtSy3LL1rUX5jMYIptS_0AGdYmSQkmEhDINQqX5ozaA9kg6LB52m8yGhQmBMhC4sPI_9lgONkKkD2tKyoKoA;;ChIJz1r-d6Qi2jERturwico6kX0;4;CmRRAAAAD1X4pxPvDk8NK8WMdUwSljNxvJqBuECazRm-N25ZBcnzLnDx4KVxJ28-tZjMIYEz99wwVVfUL3vMXIlqlh9NeOOZAsnzy_ox5yhugR1A8SY0D5HDvfiJZ10WFhV1LgHNEhBWBXzYWKbwAM7iw3BIIwXaGhQppGs3Maf6lEFpkwmfd5FaXqKWGg;GOOGLE;restaurant;food;point_of_interest;establishment;699 East Coast Road;www.nextdoorcafe.sg/;
