Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
a9bcfd3204a928c13cf5b838e0bff95fd7eeab6e;Hong Kong Sheng Kee Dessert;1.3147035;103.8947314;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;True;;2988;3984;<a href="https://maps.google.com/maps/contrib/116938237846338409963/photos">Jackson Seng</a>;CoQBdwAAAHJfMrIQb_7evf7fRXnmFBBe1G5PczBiEn6ALmdyfjvWoQz6SejJ_c7-QRdtB5DvEOOWiNt7tpdOeh9xCrFwu6lLPR40E04LTc5HfDEx24PGKVDSYZzttX8NHzL-nzPr5VcmpJGnpUaBl8fIWlO_VU91vAVNwWtkH1HMN9T00j92EhAkVe7HPlE3h3gu3P4x1Ss6GhRHYS_PjkHdqFD_N-NSjHZXsagO-Q;;ChIJTZ0hAxcY2jERQxL8xa5iKqA;0;CmRSAAAA82iwc9eRk0a5JCmeXJ5TYsOeSjGcDDB-pfmQtfPDDO6BmooQLpkiM4qW1QQcYKxocT1hm0bj2pNhap12ITJIQ_nlAXrJIOVBW0FGOl4Xgbrk6qXhTcG_jetwPElgf2liEhB4o1XSTyII28y02zhdOzy7GhRJRldnb780lysxcHoHgdJxX1OXFg;GOOGLE;restaurant;food;point_of_interest;establishment;11 Tanjong Katong Road, B1-K22/K23 OneKM;;
