Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
48377fff30d534fc490cbffe7bdc8e09972e711e;Vines On Nine;1.3129753;103.9254977;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJq6qquqQi2jERlahU3XOE-IE;0;CmRSAAAAXI2AXXumU_NlJhaEVukNc3d3SkmxPXXQM7kTDUQRiqBRdN86WPpwfsEshviW6WLf6AI0AgX3UgEKiRfGjOajs4D-9aJMJcJV6Y3_0nZUXwT9kcQSPRNW0YVYBiXvtTheEhBtAIUyG5EGN_DlK2oVfn__GhRsEyHAoeOwqErHpdNRZh9sopGORw;GOOGLE;restaurant;food;point_of_interest;establishment;9 Upper East Coast Road;;
