Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
b4a78d91bc7eb6e6d9ccc0d200f205d68a8bbbe6;The Cocoa Trees - 290 Orchard Road;1.302559;103.824451;;;https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png;ChIJvxRsnYkZ2jERfWs27Q4PNyE;0;CmRRAAAARuUlRSlaxMLWDAc7wtPQQG13DPkUc1hO8Rtypmv3tMRhcjJ16TNOpWLhJRaEzoOQx_Fu8hSl0Mhhk2Mz0ERoROtBtsipxtVHl_JnB5Iy7Oel_frrzCCZm92D-tNWnWj6EhD-Sh9k0RCCYs-vUaWaVrpDGhR42qiT3Lzrk9dfxr1Q4-DcxLJWag;GOOGLE;grocery_or_supermarket;food;store;point_of_interest;establishment;L'escape Beaute, 290 Orchard Rd;www.thecocoatrees.com/;
