Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
3a5896b1c05481759376ffc8070497f26a8b4ac7;Gordon Grill;1.308403;103.834444;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;2048;1536;<a href="https://maps.google.com/maps/contrib/112726752408253695704/photos">Victor Darmawan</a>;CoQBdwAAACYxORGLUZlwSdRb0doiyB9BpWFSkxPkXRbkIDLbFEVFw9K2vbVY6wgvzl0ocu-ZjUpQuJj5MJguyZT0dIFzuDTV1D3J0MxLxdsQDFsMNbgRVCXMV43lkHPXETKZCFKMLCZtLciJgmsxxdphk9mdZAdvHBnrEvTAkwqdBKwMjTRgEhA2Er3t33tA_wyhqi_QVoM0GhQO2DUFnRXJAmDS5QhuXiulVFvzQw;;ChIJ1S7ASO0Z2jERhP38R8TQodk;0;CmRSAAAAZQpEHA5jaxXCJ2jSHhS_ChT8gPJPw1k6SCZ4uggZawHlJelhsHthl8CZRndMhr4fepJieEz9Y12XdGqSAAg-Cp25Yqdy9XwAQmVZqwNFkih5jvNa5UoQ5ZyGgRW51uHVEhAwgJAyiRyXsqYYEtRa-bOTGhT3HMcqjKVveAKW3mWvsCrVLZdLZw;GOOGLE;restaurant;food;point_of_interest;establishment;22 Scotts Rd, Goodwood Park Hotel, Singapore;www.goodwoodparkhotel.com/;
