Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
f88f583d2097a8a998f9a5b47a8db93ea1d3a02a;Hock Seng choon Fishball Kway Teow Mee;1.3207462;103.9357856;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJLxMAbrYi2jERJb6FkfTSYPk;0;CmRSAAAAXNRc4lgTSYyzqs0TsTIylavipfFRfSDTqfBJxYUDptCFCD5b709GYurigtHgQoXjbFYtZdFSANfjngGVD6FdD--3ye8W0Iv-fd01ZntpJOnb4PUxnczCJOQInbNqo4lgEhCmz5GxgMW9IJIkFcK937krGhTpoxT54NoIz5aQYr2bmM6SjoMuaQ;GOOGLE;restaurant;food;point_of_interest;establishment;16 Bedok South Rd;;
