Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
6b9ee0f2d2d2315e2960d42ad464e29d82ec94f3;J Cafe - Singapore's Local Delights;1.3190157;103.9740843;;1.3200304;103.97621265;;1.3159716;103.97337485;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;2304;4096;<a href="https://maps.google.com/maps/contrib/110446068048446926804/photos">Peter Kuan</a>;CoQBdwAAANI80ohbE5S-iBjl7mp01TQbXXY2IMdFXrYpmtjXYv-RzL6Byiw9UtKImtL6rsWapnc3YGijF2OxQpoSh3jU8QY6D47xuU0qZuNqxDM3tWRiznBCtsA8Np-105AUS8H1Az3doAEyVUwb9b_y_tze92LvOTTe1y-_NR6GxWPXcMH_EhBElDApQipSJhkdGsj0xkpYGhRlQRZa-a0-j3YVRHt1jOb6voTb5A;;ChIJQ0TLaTAj2jERfcyK8LhEmjo;0;CmRRAAAABRag7G1uLZyLVgDj0Ve-bNYxN3K1LD6deb1a5v0u1LJ-3as1YuzsyK3ZPztfSRyPjx9MbJ33P7uiG9S-OjP_ZOcqskkVBlPDibWmPZTskNUz1NIzuTcrMONI5lOM_qnwEhB47WzwTjvrB-l39xL9efeMGhRhXUFIsVSNeIWHvujNBeuTgqCXFQ;GOOGLE;restaurant;food;point_of_interest;establishment;10 Changi Coast Walk, Nsrcc Safra Resort;jumbogroup.sg/;
