Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
b2ff81b55cb8da2bfdfb43b6fc8663bbc6b60bce;112 Katong Mall;1.305511;103.904622;;1.3057015;103.90466225;;1.3054475;103.90450125;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;True;;2268;4032;<a href="https://maps.google.com/maps/contrib/113830698752839334829/photos">Tingsong Ye</a>;CoQBdwAAAKI2gR0CeVB7o2HtrodNig5V4Hy08YeBni9wUDfvX0J3yXrZLoIzereJSgs9-0WalpmuYxnxt3YZ1JGozqYZGcjoO2XQnHdmbdyTdj6mon0-VKajTimtb7v0SsePmxchUbOy7Jl69gOGhWOpigvV5LiN8Sjw4yK1RPWm7QbFV0IYEhA0nI2rIHrzo4BLUe1rAIGzGhSZia7tkxNYCVXjbf1GwzGIHo_8sA;;ChIJjRyU93IY2jERVeVw3ZFo-is;3,9;CmRRAAAAwpNzRhdwx9VT-dYuCcrEBvslBIyv8WAXuODnfw69TAvLJEszBuSyY7uPq3g8OROM767BJxZ5NuSsy3L3g7B2v1Dzo7Wc99o7Ak6Y0nX31bMOa2uiqk0EkdvyIw26mHMJEhDTKDGKVuERhPWsDAowwIhOGhTFB7nnMdpzFGz0h3t6zehz-CuxNA;GOOGLE;restaurant;shopping_mall;food;point_of_interest;establishment;112 East Coast Road;112katong.com.sg/;
