Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
4f639218eaf1a54d0dfd4768c9a7917cc429b2e9;Hill Street Char Kway Teow;1.320549;103.9355549;;1.3209203;103.9359197;;1.3194351;103.9354333;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;2988;5312;<a href="https://maps.google.com/maps/contrib/104697865418295517274/photos">SC P/L</a>;CoQBdwAAAAOXz3T19EkJKftao2Aw-Y1oazQHF0FkaVSo9Q8mXQdIjUNwW3R_0nQbXmq6e6cDBzqF7WzDhGpnKLHNH34mwOzlkDGvZx7lEZwzOHPgfr38cETuDuyGNIk8XkOwnltXvYTnSuIe3cWRWIdZKFW20vfIp_yDiCwpeuhp83wZ00MnEhBcxrWoA0lGtseG8CAUBASVGhTBlBlT_JmjDmV-_hBzthzIQqmBGA;;ChIJ-TAXb7Yi2jERW5xWGXUUDXo;4,2;CmRRAAAAPg-ShG-bp8ds00Xou8waIFIfLPWtaQEPi3Jg_UZpgBUuD6UL6jAG9YaQK2NJiKMqy0CNImqVRpt2e0vXQizr9v6NhDGNzlFfHwC2Z_EjRtbgWCb4pF_NG7wyLHsMR73ZEhBsr6F_iotTyzkwAm5EgbZUGhRaQd7tRQeKeUXfoNkudWLyF3V4iA;GOOGLE;restaurant;food;point_of_interest;establishment;#01-41,16 Bedok South Rd;;
