Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
f037f6bdf631bd8d9f9f82d2c1f9930ba6013b0a;House Of Seafood;1.3132972;103.8998483;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;2160;3840;<a href="https://maps.google.com/maps/contrib/101985825363883143466/photos">Iskandarmirza Daud</a>;CoQBdwAAAJyJmmCfhk24SHjqA6dhjjPjr2Q3t02zCmjWu-C1lQbq-rqyBCGP-hyg3Fjrsw1x-y3uhaD0LeAloi9wyn3LFoZQ-9SBk8P3gFoiwTL7X7kkA2doil2DN4bF1XMfwO7DnTI0YZpeXyXji7Ruef7UDXY2S5pvreLaYJ1uQOqLkq7vEhA0b-E5kYYGbf0aXyX5oF3sGhSXpvkWZyGhAawjAdRoLaLJlAelvA;;ChIJraqq2jc92jERbwF0BfzH8Fk;3,5;CmRRAAAAGxv-VypP0oIJAgaa9-MK9zNQiaZPIlMfb6g5DjE52zAlYToPHBoIwwd0o8QD2I8MdmNeaRYcum2MzKxFpxKOVzOREqnI1n7Vyx_FWD5oVjTWTOBquu03Cy3CdPvBz1PNEhBVRO7k2nS5ylKqwCApcjPoGhSLQn0xlqSKmK3rw4ThlqdVOcRkrA;GOOGLE;restaurant;food;point_of_interest;establishment;1 Joo Chiat Place;;
