Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
597faccacd85d8048e6930829ea223850beec760;Bosphorous Pte Ltd;1.3073437;103.8338085;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ_VUuppIZ2jERIxPRKq_lxaA;0;CmRSAAAAbMVyOHZq21jRtEEGG5czlzeKUawZjJ0JOsJ04WYv2Flw4p2G07flS7EY0ROunAA8_SE7pyQaIpbccZPH-Ecs-pD10Od2Wh3U4VF6nTHWSHwrpPbw5RGZUSkWxVRwKLY0EhB9oFJOkqxzoqwwe9vDDhmoGhRZTozOim-mUKXaGS6hCjHWjkxFSA;GOOGLE;restaurant;food;point_of_interest;establishment;Far East Plaza #02-58, 14 Scotts Road (S)228213;bosphorous.com.sg/;
