Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
90fd913bc0661b7a720e25ba00e9b85b9bb12a57;Three Leaves International;1.3132198;103.856527;;1.3132659;103.85656575;;1.3131911;103.85646475;;;;https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png;ChIJ6ZjpWM8Z2jERUpACWq_bl4o;0;CmRSAAAAvXzPNBew9oHYqUaIyF3Q71-VDB4mOmpgcWkzlO8-jbJ1wUcdk_Qyx8kf2GmYNDiNG7w3xAdsRhGfi5rYvSZceGkiTwzq8qPxaaKFbKoAt4zH70VsMtuo9-HJB1cbm2b-EhCL_qgfh8VPCWR5vAFTdvtmGhQsLQJk-_lPs1xmwJpEGxubYoWRnw;GOOGLE;grocery_or_supermarket;food;store;point_of_interest;establishment;446 Serangoon Road;cn.a-td.com/info/detail/;
