Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
47bec33a93e9fa4d792c99089440ae8352f8a6e9;The Looking Glass Bistro;1.3030298;103.8237525;;1.30309725;103.82380175;;1.30282745;103.82360475;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;1536;2048;<a href="https://maps.google.com/maps/contrib/114457626465323361622/photos">Julian Chow</a>;CoQBdwAAACqlCjny4dIotGDBXq54mXUZ--RzmMc7fgLP8CMlfnUPL8f8Rea0S6Vuyj8W0yt2xPE8Sl3GhWELvJzU6c3kiSWSDPPe6-N4K6AQzEgx_6EzvYIzIXUOK7cjfBcAmVIPyTXdoEVIrzwm1Bm9oDbuOCC_BdedItTGRmPAY0qdN1ZYEhDQuqqPzpU1DIRRqHkWWaSgGhRd3SpQvHpgP3FU0Gboh-feu3kyJA;;ChIJ3b59h4kZ2jERWOruuzRM37Y;0;CmRSAAAA8wFayoxDKvscZZf77vCV4wNOXkzU-5311SL6-qJ6Axsf-kWnd5eqOQNqmXiTboaR_-Pz1HDp16ghD22BFNZccNHtZwRVuCBrHlgH8Cj-CcZ8KnLj6Bbx76wvysUG_aw7EhBvqQzlCFaLOaKb0dkNFIT_GhSrfqBfcW8Yb0OXaz0q-GsDozdfow;GOOGLE;restaurant;food;point_of_interest;establishment;1 Orchard Boulevard;;
