Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
63e2d502e533f916af80c5fffbafedab253cadee;Udders - Novena;1.318089;103.8438384;;1.3181475;103.8441843;;1.3180695;103.8437231;;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;True;;2448;3264;<a href="https://maps.google.com/maps/contrib/115405426829174390563/photos">Amba Snakeman</a>;CoQBdwAAAHX3GpCI1uSDRySs3i8kIHm3I3bUAoeV759Q9g2d-sogoDQLWbOeD9m0pOZaNdpNPxUC9tTrH0RxM3lxpOlz-QtcRsGnOKq_rBSWc4w0ThecPik5aRq51nYNiNXkOA7OFQzKXJ8K0-hJLrtgP0xgmPhofY0kDMtPLnhRd3l8x2nTEhBwDjI0oeJxoO2eD_mwNkDJGhTuhs7b-BIXS1n4OXG6BmcL3A1-sA;;ChIJCZZD6ecZ2jERuNxsXWxs15Y;4,2;CmRSAAAARvtIQpMUplXsOhJhr0DxL0-gWSDHlqrNSPKGuJcvAiASCXxfHZUdWQBvFfXbBdCuIezmmIH37bH-A9IR9c9xY4qIjvX4vHETvL122eywvLnnwmPlrIBxdzsRNnYdgdodEhAR88qxu2Gp7KL0N0CodAKIGhTfUmHRRsjcV16y53ME63eKhZO8eA;GOOGLE;food;store;point_of_interest;establishment;155 Thomson Road, Singapore;www.udders.com.sg/;
