Id;Place Name;Locationlat;lng;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
96b9947eee1c0a8375b4842693c32e31b47d2fb1;The Nutrition Clinic;1.3031601;103.8237124;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;ChIJZ2NqiIkZ2jERTlSViYv6XmM;0;CmRRAAAAFFZSp2C_-4WpzuHL7wLfwSgBUGLlnka-BPNE1lkZRsvpdEeaRt4mxSjJgp2TXsje0a1nsOOu_t5wGsbcSzFA45Bm-6jDbD14FpN0qZhWxqICOqh54N7HgrMgScq5gWv1EhB64bKC7Mti6_gWTBmnuBnuGhQ9yz5vXgFgU3PDp5wvXLS7romYZw;GOOGLE;health;food;store;point_of_interest;establishment;1 Orchard Blvd;www.thenutritionclinic.com.sg/;
