Id;Place Name;Locationlat;lng;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
03ef9778afc4fd704d1e1a242ee610ea92a61d60;Cold Storage Novena Square;1.3202394;103.8440639;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;True;;2988;5312;<a href="https://maps.google.com/maps/contrib/113799143560857418441/photos">Chin Yong Tan</a>;CoQBdwAAAONqO1z0FFxYjf9Jn3R0cQqKtY5B1GUTibeARHNlzoWKmSqiqfdx0usCPKtJ4FbRmpN32sYnGpUhU7n1S4b4U2SDEZ1UYZ9-j4wJ0EiOPZW29RcCeS2oYX96OywK4tccgJGpPf4eD4nfOuFHTWIWhwZmK_7z4jcrR2-PnoLLyRmlEhBkZEKmPgpXGhhZdOnyL-01GhRrTazgO6QK9mxvI9tuPt23zBv7xg;;ChIJnzw-g-cZ2jER__G0cLYHDB0;4,2;CmRRAAAA1M0bDkpNzpwqs7Gyr6emMDSV22D1Pilz1rIWt9EAFxDC_NFwIKoGJts9ZhXKAv3cO76eSO0hfAlWkR0BcH9L98y2DCD1JOlWZ_82uGZmyR_gYPVHNy_A-o8bdAy3np3SEhCnL2le6FAwQLwpEBOd-cSSGhSHmwLzbWjAGTT1LVg15f4ACReMdA;GOOGLE;grocery_or_supermarket;food;store;point_of_interest;establishment;238 Thomson Road, #01-28/29 Novena Square;;
