Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
30ddcffc5bed612ede48ddecd8eb81fd4e044ea1;The Straits Wine Company (Siglap);1.3124792;103.9250456;;1.31250045;103.9252515;;1.31241545;103.9244279;;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;True;;1365;2048;<a href="https://maps.google.com/maps/contrib/103353092945434366114/photos">The Straits Wine Company (Siglap)</a>;CoQBcwAAAGGrXtAPb_INh5GkkFJBAx4C1WnK7ZpyZ8MqOXel_RVUXk0o_0ndX21heb-uYD-HT8qC78UOGTDzfI5U6GIaMp3L-ogcy8VbMUzQbaLlPJavT7YMt3L5FUvEawePA0yl9Jp39gqPwP6gyx9q_JfSwXDvBk74zt8yoanLWtVjWR3nEhBMPeNYm4mRkgb0CUTiHwHHGhS7VBlTd-UrwXlMLqJQwmtLwq3y3A;;ChIJC7mupaQi2jERONwAZ6ABaIY;0;CmRSAAAAhMeDNZnUhjHvSpbktxzIX0x5NoWh3Pd5vtvQirhb1EPauuzMWw_B04DZUs2p5qtxp3ZsN5LomMtHI4L9PnqxvD2FGOm3Kex0ii4zUiWgYqGrbrkCPb5TH8kHpQK7io20EhApEb4i5pVobGJwQbOu49G2GhTTFb_fb78JxFZS5-t9SjAgBsn3Cg;GOOGLE;liquor_store;food;store;point_of_interest;establishment;930 East Coast Road, Singapore;www.straitswine.com/;
