Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;Vicinity;Website;
d9a31664f1a5b1c25ad5df302fe30cdfc04f7bf9;Oh Guan Lee Pte Ltd;1.312157;103.866051;;1.31265425;103.866441;;1.31199125;103.865921;;;;https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png;ChIJe-eiY8sZ2jERQbMvGKK6irU;0;CmRSAAAACc8X9kRwRi4-J02H-dp_6QlYN66qeQ2ms90khwKDNLyODEp4bTdI3F_fiAOq02WaHDux_vB7tcicI4YtY2zlxv3BOAGrbCNWauyOr8RzOV0JIT62xVu-nLCBdzsZyBzTEhBqMrUIdsy4nIpXzQTdtNJzGhRkZhATgMNnG-Ndn3RKwiOVjJKjQQ;GOOGLE;food;point_of_interest;establishment;21 Kallang Avenue;victoriawholesalecentre.com/store-under-construction/level-1/01-21-oh-guan-lee-pte-ltd-%25E8%2583%25A1%25E5%2585%2583%25E5%2588%25A9%25E7%25A7%2581%25E4%25BA%25BA%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/;
