Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
c7c49c9b0c830f0a5df2ab1a1877ce86d3f331d6;New Hong Kong Homemade Dimsum;1.32041;103.9357002;;1.32069235;103.9359807;;1.31956295;103.9356067;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJiWRHabYi2jER1SDC8puGrb0;0;CmRSAAAAu5NttWoAfgxGv1S0ktUZ5aYmMsj4F0KvNuDV96cOtFYNeeBnN8KDenmKIdJ22-8ylHliGvP44PK221Q6Ej5wR8ONr-A3OxoSYyO05LoqTeFR1sagsfOTPNCIg4DTKRUCEhCzgpm5BwSk7DaLENg1th9EGhQXXCy3LEjoUmZIGQKrXZiNHcsQcA;GOOGLE;restaurant;food;point_of_interest;establishment;16 Bedok South Road;;
