Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
0526389d39ce7b7e671a5f91bb1a400e512546b4;Belgarath Investments Pte. Ltd.;1.3011544;103.8256251;;1.30134925;103.8256685;;1.30108945;103.8254949;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJMfCoHokZ2jERAIObbW0gY9I;0;CmRSAAAAZCr5EZYFXN0LLOFaSMIbv94g7WrJLNyOfwTx3Twc9GJ4oVabJbupAjMog4q4q9TuwhVQU6g0BixbKAAAiEq6pky73wd1jfDmrTVKZoQzqoYi0lrxjyZp0IQoXLtx3PF9EhCYtYp6_7r8rFKt2M5_S89bGhSpXS3hvytO6tQ3Kfeg2YUaELo11g;GOOGLE;restaurant;food;point_of_interest;establishment;12 One Tree Hill;www.belgarath.sg/;
