Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
e18fb72b4a8f80dbae20f11216e0f6befc775519;Aunty's Rojak;1.312391;103.9253757;;1.3125315;103.92543095;;1.3119695;103.92520995;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJt781r6Qi2jERVTWTn0wEz_w;0;CmRSAAAAAehHvlkodCiTPIm3dnr4EHBh5Y1cpDeF4dLQ4W-pOSg3gqLM-5dNQhdSDhnPJrmE5sdpBijW9_Ic3WITUdXR3oM2F6Pj467NkYJBnDCYV8NfLh_LUuwB_q9atRF4f5NqEhDJh8D7j4G2SFXKa7LPTL8FGhTrmt2eX_kwC0yu6Lc5NKo7_EnxjA;GOOGLE;restaurant;food;point_of_interest;establishment;916 East Coast Road;;
