Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
d9252da0735c3f1ac33883a38de7294bc28acf20;Bedok South Food Centre;1.3204818;103.9357019;;1.32079625;103.93601435;;1.31953845;103.93559775;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJEz22brYi2jERqGg7gdq_68o;0;CmRSAAAACs0aTEtIthyNcFRvdFk2FVA23IH4f9Z7WVDod9axLXDiP5NV8-omdw-OtE9RHzQsn90eVctYz4X94_F0h3IqCa4HIib9Bqqp-3yirn9G4JrUN1w6eTn1nu1BY89ahyl-EhAJQxKyt92OJlM-SSiaTd5BGhRV0fZhRH4FudGzwliFf2MOXkm6gQ;GOOGLE;restaurant;food;point_of_interest;establishment;16 Bedok South Road;;
