Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
267289ea03bc27ac58c995a3626ab9ea2d18b385;Mezza9;1.306282;103.8333188;;1.306620400000001;103.8336466;;1.3061692;103.8323354;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;False;;1123;1125;<a href="https://maps.google.com/maps/contrib/100989174229774696959/photos">Mezza9</a>;CoQBdwAAAOX9qeZRTtVSHz5mvD31pCz0QnIGfc9kALF-eJUYDT9LrsBhJ8d5loU14-ZZhjkp1ZbAEwbDMtT4FK6B6u8NubXRPeMnAalwhXnH8NdoKx1Y-QcFhATYcsMwhpafJ_h6cY3mlM6cHo2Yxo_zRtQY_hmZh0OvfoQmYkklBKUt6WRQEhAzxJSNa-3BElOsqY7DX3MvGhSZZRi_IAvbIOJ7vJuxUKpLBUJnvg;;ChIJKWGbYo0Z2jER7di0vTo564Q;4,2;CmRSAAAAJbW0FdE4lEL-QkLh4BKXGMU8i7frDOVWkal-po2O03A5ds4t5F3lADNnoDfw8l4ymbfERoQOihQteJd6XoU5BbiNhFZ3tsbpr5cxStWH70bWlGt8VI2GV-fZPe1OlSQQEhD_lZF86fcNFyfj5hV44qe6GhQkK8UuXzx0nFJ6Fl-iDs4zzHYwLQ;GOOGLE;restaurant;food;point_of_interest;establishment;10 Scotts Road, Grand Hyatt Hotel;www.singapore.grand.hyatt.com/en/hotel/dining/;
