Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Place_id;Rating;Reference;Scope;type;type;type;type;type;Vicinity;Website;
2b48232028cc3e5bc6abd2e19904523848e9c488;So Intricake!;1.30968;103.924809;;1.30975885;103.9248229;;1.30963985;103.9247817;;;;https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png;ChIJ4yVh36Ii2jERrGOHTsiRPgU;0;CmRRAAAA413cgPW4KF27MhCOw260OAUrKwfX-hz92uWFXxcWrm_jwgRYQzsRN6Nq1X6fAqSVTivJOAjf5gPhz0xFI75o9QKmnqhPVmXBcKIUb-VoBqnzQgFGCUGKoWN_KDSWAgRbEhBe_q3MQzqDL0SaW_MNcdn-GhR2SFJ5mEe7C9L7CoTi5iAwL9uczQ;GOOGLE;bakery;food;store;point_of_interest;establishment;28 Fernwood Terrace;;
