Id;Place Name;Locationlat;lng;;ViewportNortheastlat;lng;;Southwestlat;lng;;;;Icon;Open_now;;Photo Height;Photo Width;Html_attributions;Photo_reference;;Place_id;Rating;Reference;Scope;type;type;type;type;Vicinity;Website;
23a0913c88fdad0b1d7fbb7a8d45fc732843a38f;Häagen-Dazs - Springvale;1.3129247;103.9248676;;1.31310205;103.9249914;;1.31239265;103.9244962;;;;https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png;True;;360;480;<a href="https://maps.google.com/maps/contrib/114419769930102625320/photos">John Ang</a>;CoQBdwAAAMIHtedpI7ArzBo-7EdlN3R3U6r68Etz3hd1-3apuDDm18dnkKMWZFF4eEy5J2xJNkbk1DFGTUetZPJ5eaqW941HblpcvZajlwDorGQrL-YnDb6yu0d6ZXjFR96KXmBvF62x9eFxrOGCgiXwLr9f7HKzB270ZU2QDtsVVXAsiKltEhBzKafRVOqw3iPYGs8V91H-GhSVEo7EetSh9ocfukXNSEbusFWQ9g;;ChIJ10vJvaQi2jER-gdEGXiMqns;4,1;CmRRAAAA0dYXqUtZq2NHgS4Ag-ZMbdSTzkgRSrgC0-43shreesE-yc0Zw6oCIJDs0wRCMTYPkAGA3b1REemuLulRaIEYC2cLAu1PyRl40fo9hE_evkbOEi2TSaFpMftfcse5qdMBEhBB0DUje5CLBkYUN46Zq_eHGhSgss_T4fz1D5QuLXMO3D1CuyrrMw;GOOGLE;food;store;point_of_interest;establishment;907 E Coast Rd, #01-05 Springvale;haagendazs.com.sg/shops/singapore/singapore/;
